Index;scenario;dwt_30;dwt_50;dwt_70;dwt_90;dwt_110;dwt_130;stripWidth;vol;peat;location;crit35a
310;rovaniemi_other_shallow_P1_vol_130_sand_sarka_30;-0.327159821;-0.490739732;-0.523455714;-0.556171696;-0.572529687;-0.582344481;30;130;other_shallow_P1_sand;Rovaniemi;-0.62753046
311;rovaniemi_other_shallow_P1_vol_175_sand_sarka_30;-0.342842552;-0.514263828;-0.548548083;-0.582832338;-0.599974466;-0.610259743;30;175;other_shallow_P1_sand;Rovaniemi;-0.329826712
312;lohja_other_shallow_P1_vol_45_sand_sarka_30;-0.30637579;-0.459563685;-0.490201264;-0.520838843;-0.536157633;-0.545348907;30;45;other_shallow_P1_sand;Lohja;-0.409164974
313;lohja_other_shallow_P1_vol_90_sand_sarka_30;-0.402962434;-0.604443652;-0.644739895;-0.685036138;-0.70518426;-0.717273133;30;90;other_shallow_P1_sand;Lohja;-0.555540706
314;lohja_other_shallow_P1_vol_130_sand_sarka_30;-0.202225542;-0.303338313;-0.323560867;-0.343783421;-0.353894698;-0.359961464;30;130;other_shallow_P1_sand;Lohja;-0.632197424
315;lohja_other_shallow_P1_vol_175_sand_sarka_30;-0.022926964;-0.034390445;-0.036683142;-0.038975838;-0.040122186;-0.040809995;30;175;other_shallow_P1_sand;Lohja;-0.787727834
316;rovaniemi_other_shallow_P1_vol_45_clay_sarka_50;-0.085629228;-0.128443842;-0.137006765;-0.145569688;-0.149851149;-0.152420026;50;45;other_shallow_P1_clay;Rovaniemi;-0.571187381
317;rovaniemi_other_shallow_P1_vol_90_clay_sarka_50;-0.496807763;-0.745211644;-0.79489242;-0.844573197;-0.869413585;-0.884317818;50;90;other_shallow_P1_clay;Rovaniemi;-0.469009757
318;rovaniemi_other_shallow_P1_vol_130_clay_sarka_50;-0.464653519;-0.696980279;-0.743445631;-0.789910983;-0.813143659;-0.827083264;50;130;other_shallow_P1_clay;Rovaniemi;-0.30232129
319;rovaniemi_other_shallow_P1_vol_175_clay_sarka_50;-0.019083801;-0.028625701;-0.030534081;-0.032442461;-0.033396651;-0.033969165;50;175;other_shallow_P1_clay;Rovaniemi;-0.749364141
320;lohja_other_shallow_P1_vol_45_clay_sarka_50;-0.39133293;-0.586999395;-0.626132688;-0.665265981;-0.684832628;-0.696572616;50;45;other_shallow_P1_clay;Lohja;-0.305706966
321;lohja_other_shallow_P1_vol_90_clay_sarka_50;-0.165808219;-0.248712329;-0.265293151;-0.281873973;-0.290164384;-0.29513863;50;90;other_shallow_P1_clay;Lohja;-0.704070181
322;lohja_other_shallow_P1_vol_130_clay_sarka_50;-0.439979427;-0.659969141;-0.703967084;-0.747965026;-0.769963998;-0.78316338;50;130;other_shallow_P1_clay;Lohja;-0.695967414
323;lohja_other_shallow_P1_vol_175_clay_sarka_50;-0.412098245;-0.618147368;-0.659357192;-0.700567017;-0.721171929;-0.733534876;50;175;other_shallow_P1_clay;Lohja;-0.643411069
324;rovaniemi_other_shallow_P1_vol_45_sand_sarka_50;-0.047597106;-0.071395659;-0.076155369;-0.08091508;-0.083294935;-0.084722848;50;45;other_shallow_P1_sand;Rovaniemi;-0.372144965
325;rovaniemi_other_shallow_P1_vol_90_sand_sarka_50;-0.222912507;-0.334368761;-0.356660012;-0.378951262;-0.390096888;-0.396784263;50;90;other_shallow_P1_sand;Rovaniemi;-0.380290543
326;rovaniemi_other_shallow_P1_vol_130_sand_sarka_50;-0.474584235;-0.711876352;-0.759334775;-0.806793199;-0.83052241;-0.844759937;50;130;other_shallow_P1_sand;Rovaniemi;-0.516942436
327;rovaniemi_other_shallow_P1_vol_175_sand_sarka_50;-0.254988936;-0.382483404;-0.407982298;-0.433481192;-0.446230638;-0.453880307;50;175;other_shallow_P1_sand;Rovaniemi;-0.571238989
328;lohja_other_shallow_P1_vol_45_sand_sarka_50;-0.192097583;-0.288146375;-0.307356133;-0.326565892;-0.336170771;-0.341933698;50;45;other_shallow_P1_sand;Lohja;-0.606601398
329;lohja_other_shallow_P1_vol_90_sand_sarka_50;-0.40561564;-0.60842346;-0.648985024;-0.689546588;-0.70982737;-0.721995839;50;90;other_shallow_P1_sand;Lohja;-0.785381381
330;lohja_other_shallow_P1_vol_130_sand_sarka_50;-0.350328207;-0.525492311;-0.560525132;-0.595557952;-0.613074363;-0.623584209;50;130;other_shallow_P1_sand;Lohja;-0.754093515
331;lohja_other_shallow_P1_vol_175_sand_sarka_50;-0.366816357;-0.550224536;-0.586906172;-0.623587807;-0.641928625;-0.652933116;50;175;other_shallow_P1_sand;Lohja;-0.792739781
332;rovaniemi_other_shallow_P1_vol_0_clay_sarka_30;-0.42828525;-0.642427876;-0.685256401;-0.728084926;-0.749499188;-0.762347746;30;0;other_shallow_P1_clay;Rovaniemi;-0.689330412
333;lohja_other_shallow_P1_vol_0_clay_sarka_30;-0.178900115;-0.268350173;-0.286240185;-0.304130196;-0.313075202;-0.318442205;30;0;other_shallow_P1_clay;Lohja;-0.428889444
334;rovaniemi_other_shallow_P1_vol_0_sand_sarka_30;-0.223596543;-0.335394814;-0.357754469;-0.380114123;-0.39129395;-0.398001846;30;0;other_shallow_P1_sand;Rovaniemi;-0.515483648
335;lohja_other_shallow_P1_vol_0_sand_sarka_30;-0.031091969;-0.046637954;-0.049747151;-0.052856348;-0.054410946;-0.055343706;30;0;other_shallow_P1_sand;Lohja;-0.446350989
336;rovaniemi_other_shallow_P1_vol_0_clay_sarka_50;-0.448222506;-0.672333759;-0.717156009;-0.76197826;-0.784389385;-0.797836061;50;0;other_shallow_P1_clay;Rovaniemi;-0.706871013
337;lohja_other_shallow_P1_vol_0_clay_sarka_50;-0.139077841;-0.208616762;-0.222524546;-0.23643233;-0.243386222;-0.247558558;50;0;other_shallow_P1_clay;Lohja;-0.79691228
338;rovaniemi_other_shallow_P1_vol_0_sand_sarka_50;-0.49725159;-0.745877385;-0.795602544;-0.845327703;-0.870190283;-0.885107831;50;0;other_shallow_P1_sand;Rovaniemi;-0.358683607
339;lohja_other_shallow_P1_vol_0_sand_sarka_50;-0.022299422;-0.033449133;-0.035679075;-0.037909017;-0.039023988;-0.039692971;50;0;other_shallow_P1_sand;Lohja;-0.746098871
340;hyrynsalmi_other_shallow_P1_vol_45_clay;-0.168277893;-0.25241684;-0.269244629;-0.286072418;-0.294486313;-0.29953465;40;45;other_shallow_P1_clay;Hyrynsalmi;-0.754141768
341;hyrynsalmi_other_shallow_P1_vol_90_clay;-0.477447087;-0.716170631;-0.76391534;-0.811660048;-0.835532403;-0.849855815;40;90;other_shallow_P1_clay;Hyrynsalmi;-0.69553527
342;hyrynsalmi_other_shallow_P1_vol_130_clay;-0.351692651;-0.527538976;-0.562708241;-0.597877506;-0.615462139;-0.626012918;40;130;other_shallow_P1_clay;Hyrynsalmi;-0.779695484
343;hyrynsalmi_other_shallow_P1_vol_175_clay;-0.112493699;-0.168740549;-0.179989918;-0.191239288;-0.196863973;-0.200238784;40;175;other_shallow_P1_clay;Hyrynsalmi;-0.352193541
344;ylitornio_other_shallow_P1_vol_45_clay;-0.405205192;-0.607807787;-0.648328307;-0.688848826;-0.709109085;-0.721265241;40;45;other_shallow_P1_clay;Ylitornio;-0.520341347
345;ylitornio_other_shallow_P1_vol_90_clay;-0.457299063;-0.685948595;-0.731678501;-0.777408408;-0.800273361;-0.813992333;40;90;other_shallow_P1_clay;Ylitornio;-0.385752288
346;ylitornio_other_shallow_P1_vol_130_clay;-0.376789245;-0.565183867;-0.602862791;-0.640541716;-0.659381178;-0.670684855;40;130;other_shallow_P1_clay;Ylitornio;-0.636397289
347;ylitornio_other_shallow_P1_vol_175_clay;-0.143484671;-0.215227006;-0.229575473;-0.24392394;-0.251098174;-0.255402714;40;175;other_shallow_P1_clay;Ylitornio;-0.426902968
348;siikajoki_other_shallow_P1_vol_45_clay;-0.491583727;-0.737375591;-0.786533964;-0.835692337;-0.860271523;-0.875019035;40;45;other_shallow_P1_clay;Siikajoki;-0.784700107
349;siikajoki_other_shallow_P1_vol_90_clay;-0.410624932;-0.615937398;-0.656999891;-0.698062384;-0.71859363;-0.730912378;40;90;other_shallow_P1_clay;Siikajoki;-0.793075567
350;siikajoki_other_shallow_P1_vol_130_clay;-0.153443649;-0.230165473;-0.245509838;-0.260854203;-0.268526385;-0.273129695;40;130;other_shallow_P1_clay;Siikajoki;-0.372612527
351;siikajoki_other_shallow_P1_vol_175_clay;-0.084523631;-0.126785446;-0.13523781;-0.143690173;-0.147916354;-0.150452063;40;175;other_shallow_P1_clay;Siikajoki;-0.371604036
352;ilomantsi_other_shallow_P1_vol_45_clay;-0.101057973;-0.151586959;-0.161692757;-0.171798554;-0.176851453;-0.179883192;40;45;other_shallow_P1_clay;Ilomantsi;-0.570173859
353;ilomantsi_other_shallow_P1_vol_90_clay;-0.099135336;-0.148703003;-0.158616537;-0.16853007;-0.173486837;-0.176460897;40;90;other_shallow_P1_clay;Ilomantsi;-0.593998543
354;ilomantsi_other_shallow_P1_vol_130_clay;-0.478039949;-0.717059923;-0.764863918;-0.812667913;-0.83656991;-0.850911109;40;130;other_shallow_P1_clay;Ilomantsi;-0.433185407
355;ilomantsi_other_shallow_P1_vol_175_clay;-0.080554186;-0.120831279;-0.128886697;-0.136942116;-0.140969825;-0.143386451;40;175;other_shallow_P1_clay;Ilomantsi;-0.4642238
356;laihia_other_shallow_P1_vol_45_clay;-0.07575546;-0.11363319;-0.121208736;-0.128784282;-0.132572055;-0.134844719;40;45;other_shallow_P1_clay;Laihia;-0.403691755
357;laihia_other_shallow_P1_vol_90_clay;-0.001313863;-0.001970795;-0.002102181;-0.002233568;-0.002299261;-0.002338677;40;90;other_shallow_P1_clay;Laihia;-0.649526365
358;laihia_other_shallow_P1_vol_130_clay;-0.343417231;-0.515125847;-0.54946757;-0.583809293;-0.600980155;-0.611282672;40;130;other_shallow_P1_clay;Laihia;-0.629404448
359;laihia_other_shallow_P1_vol_175_clay;-0.112599006;-0.16889851;-0.18015841;-0.191418311;-0.197048261;-0.200426232;40;175;other_shallow_P1_clay;Laihia;-0.36332257
360;viitasaari_other_shallow_P1_vol_45_clay;-0.342538685;-0.513808027;-0.548061895;-0.582315764;-0.599442698;-0.609718859;40;45;other_shallow_P1_clay;Viitasaari;-0.524131215
361;viitasaari_other_shallow_P1_vol_90_clay;-0.203467082;-0.305200624;-0.325547332;-0.34589404;-0.356067394;-0.362171407;40;90;other_shallow_P1_clay;Viitasaari;-0.564844253
362;viitasaari_other_shallow_P1_vol_130_clay;-0.269473538;-0.404210307;-0.431157661;-0.458105015;-0.471578692;-0.479662898;40;130;other_shallow_P1_clay;Viitasaari;-0.534701867
363;viitasaari_other_shallow_P1_vol_175_clay;-0.440726818;-0.661090228;-0.705162909;-0.749235591;-0.771271932;-0.784493737;40;175;other_shallow_P1_clay;Viitasaari;-0.656931027
364;kankaanpaa_other_shallow_P1_vol_45_clay;-0.293503084;-0.440254626;-0.469604934;-0.498955242;-0.513630397;-0.522435489;40;45;other_shallow_P1_clay;Kankaanpaa;-0.705754171
365;kankaanpaa_other_shallow_P1_vol_90_clay;-0.194983701;-0.292475551;-0.311973921;-0.331472291;-0.341221476;-0.347070987;40;90;other_shallow_P1_clay;Kankaanpaa;-0.518525584
366;kankaanpaa_other_shallow_P1_vol_130_clay;-0.003629482;-0.005444222;-0.00580717;-0.006170119;-0.006351593;-0.006460477;40;130;other_shallow_P1_clay;Kankaanpaa;-0.353438933
367;kankaanpaa_other_shallow_P1_vol_175_clay;-0.20293482;-0.30440223;-0.324695713;-0.344989195;-0.355135936;-0.36122398;40;175;other_shallow_P1_clay;Kankaanpaa;-0.533871887
368;juva_other_shallow_P1_vol_45_clay;-0.106253344;-0.159380015;-0.17000535;-0.180630684;-0.185943351;-0.189130952;40;45;other_shallow_P1_clay;Juva;-0.662221859
369;juva_other_shallow_P1_vol_90_clay;-0.055763833;-0.083645749;-0.089222133;-0.094798516;-0.097586708;-0.099259623;40;90;other_shallow_P1_clay;Juva;-0.589448188
370;juva_other_shallow_P1_vol_130_clay;-0.302116622;-0.453174934;-0.483386596;-0.513598258;-0.528704089;-0.537767588;40;130;other_shallow_P1_clay;Juva;-0.795443389
371;juva_other_shallow_P1_vol_175_clay;-0.246997026;-0.370495539;-0.395195241;-0.419894944;-0.432244795;-0.439654706;40;175;other_shallow_P1_clay;Juva;-0.654143552
372;hyrynsalmi_other_shallow_P1_vol_0_clay;-0.221257075;-0.331885612;-0.35401132;-0.376137027;-0.387199881;-0.393837593;40;0;other_shallow_P1_clay;Hyrynsalmi;-0.595843306
373;ylitornio_other_shallow_P1_vol_0_clay;-0.203268029;-0.304902044;-0.325228847;-0.34555565;-0.355719051;-0.361817092;40;0;other_shallow_P1_clay;Ylitornio;-0.435226344
374;siikajoki_other_shallow_P1_vol_0_clay;-0.281067453;-0.421601179;-0.449707925;-0.47781467;-0.491868043;-0.500300066;40;0;other_shallow_P1_clay;Siikajoki;-0.626432977
375;ilomantsi_other_shallow_P1_vol_0_clay;-0.499172882;-0.748759323;-0.798676611;-0.848593899;-0.873552543;-0.88852773;40;0;other_shallow_P1_clay;Ilomantsi;-0.57744743
376;laihia_other_shallow_P1_vol_0_clay;-0.425451496;-0.638177243;-0.680722393;-0.723267543;-0.744540117;-0.757303662;40;0;other_shallow_P1_clay;Laihia;-0.791565109
377;viitasaari_other_shallow_P1_vol_0_clay;-0.140079532;-0.210119299;-0.224127252;-0.238135205;-0.245139182;-0.249341568;40;0;other_shallow_P1_clay;Viitasaari;-0.309420237
378;kankaanpaa_other_shallow_P1_vol_0_clay;-0.125755199;-0.188632798;-0.201208318;-0.213783838;-0.220071598;-0.223844253;40;0;other_shallow_P1_clay;Kankaanpaa;-0.515986415
379;juva_other_shallow_P1_vol_0_clay;-0.402283425;-0.603425137;-0.643653479;-0.683881822;-0.703995993;-0.716064496;40;0;other_shallow_P1_clay;Juva;-0.419513863
380;hyrynsalmi_other_shallow_P1_vol_45_sand;-0.258439132;-0.387658698;-0.413502611;-0.439346524;-0.452268481;-0.460021654;40;45;other_shallow_P1_sand;Hyrynsalmi;-0.592871135
381;hyrynsalmi_other_shallow_P1_vol_90_sand;-0.07546748;-0.11320122;-0.120747968;-0.128294716;-0.13206809;-0.134332115;40;90;other_shallow_P1_sand;Hyrynsalmi;-0.617276671
382;hyrynsalmi_other_shallow_P1_vol_130_sand;-0.011272976;-0.016909464;-0.018036762;-0.019164059;-0.019727708;-0.020065898;40;130;other_shallow_P1_sand;Hyrynsalmi;-0.477077022
383;hyrynsalmi_other_shallow_P1_vol_175_sand;-0.019909004;-0.029863506;-0.031854406;-0.033845306;-0.034840757;-0.035438027;40;175;other_shallow_P1_sand;Hyrynsalmi;-0.468928757
384;ylitornio_other_shallow_P1_vol_45_sand;-0.405253009;-0.607879514;-0.648404815;-0.688930116;-0.709192767;-0.721350357;40;45;other_shallow_P1_sand;Ylitornio;-0.325006624
385;ylitornio_other_shallow_P1_vol_90_sand;-0.189153588;-0.283730382;-0.302645741;-0.3215611;-0.331018779;-0.336693387;40;90;other_shallow_P1_sand;Ylitornio;-0.744136934
386;ylitornio_other_shallow_P1_vol_130_sand;-0.341003858;-0.511505787;-0.545606173;-0.579706559;-0.596756752;-0.606986868;40;130;other_shallow_P1_sand;Ylitornio;-0.686611802
387;ylitornio_other_shallow_P1_vol_175_sand;-0.275315186;-0.41297278;-0.440504298;-0.468035817;-0.481801576;-0.490061032;40;175;other_shallow_P1_sand;Ylitornio;-0.796254681
388;siikajoki_other_shallow_P1_vol_45_sand;-0.237669045;-0.356503568;-0.380270472;-0.404037377;-0.415920829;-0.4230509;40;45;other_shallow_P1_sand;Siikajoki;-0.710847314
389;siikajoki_other_shallow_P1_vol_90_sand;-0.48701489;-0.730522335;-0.779223824;-0.827925313;-0.852276058;-0.866886505;40;90;other_shallow_P1_sand;Siikajoki;-0.336284121
390;siikajoki_other_shallow_P1_vol_130_sand;-0.228383724;-0.342575585;-0.365413958;-0.38825233;-0.399671516;-0.406523028;40;130;other_shallow_P1_sand;Siikajoki;-0.390469343
391;siikajoki_other_shallow_P1_vol_175_sand;-0.216512016;-0.324768024;-0.346419226;-0.368070428;-0.378896028;-0.385391389;40;175;other_shallow_P1_sand;Siikajoki;-0.434274566
392;ilomantsi_other_shallow_P1_vol_45_sand;-0.011181982;-0.016772972;-0.017891171;-0.019009369;-0.019568468;-0.019903927;40;45;other_shallow_P1_sand;Ilomantsi;-0.397445088
393;ilomantsi_other_shallow_P1_vol_90_sand;-0.023721275;-0.035581912;-0.037954039;-0.040326167;-0.04151223;-0.042223869;40;90;other_shallow_P1_sand;Ilomantsi;-0.427835251
394;ilomantsi_other_shallow_P1_vol_130_sand;-0.227317109;-0.340975663;-0.363707374;-0.386439085;-0.397804941;-0.404624454;40;130;other_shallow_P1_sand;Ilomantsi;-0.692198175
395;ilomantsi_other_shallow_P1_vol_175_sand;-0.424920855;-0.637381283;-0.679873369;-0.722365454;-0.743611497;-0.756359122;40;175;other_shallow_P1_sand;Ilomantsi;-0.565547981
396;laihia_other_shallow_P1_vol_45_sand;-0.232436019;-0.348654029;-0.371897631;-0.395141233;-0.406763034;-0.413736114;40;45;other_shallow_P1_sand;Laihia;-0.449436297
397;laihia_other_shallow_P1_vol_90_sand;-0.123916657;-0.185874986;-0.198266652;-0.210658317;-0.21685415;-0.22057165;40;90;other_shallow_P1_sand;Laihia;-0.732068014
398;laihia_other_shallow_P1_vol_130_sand;-0.029378801;-0.044068201;-0.047006081;-0.049943961;-0.051412901;-0.052294265;40;130;other_shallow_P1_sand;Laihia;-0.653021818
399;laihia_other_shallow_P1_vol_175_sand;-0.148658976;-0.222988464;-0.237854362;-0.25272026;-0.260153209;-0.264612978;40;175;other_shallow_P1_sand;Laihia;-0.643491961
400;viitasaari_other_shallow_P1_vol_45_sand;-0.225396906;-0.338095359;-0.36063505;-0.383174741;-0.394444586;-0.401206493;40;45;other_shallow_P1_sand;Viitasaari;-0.521828631
401;viitasaari_other_shallow_P1_vol_90_sand;-0.49595123;-0.743926845;-0.793521968;-0.843117091;-0.867914653;-0.88279319;40;90;other_shallow_P1_sand;Viitasaari;-0.715415797
402;viitasaari_other_shallow_P1_vol_130_sand;-0.242068364;-0.363102546;-0.387309382;-0.411516218;-0.423619637;-0.430881687;40;130;other_shallow_P1_sand;Viitasaari;-0.432237144
403;viitasaari_other_shallow_P1_vol_175_sand;-0.010938772;-0.016408158;-0.017502035;-0.018595913;-0.019142851;-0.019471014;40;175;other_shallow_P1_sand;Viitasaari;-0.610570302
404;kankaanpaa_other_shallow_P1_vol_45_sand;-0.122970925;-0.184456387;-0.19675348;-0.209050572;-0.215199118;-0.218888246;40;45;other_shallow_P1_sand;Kankaanpaa;-0.660123351
405;kankaanpaa_other_shallow_P1_vol_90_sand;-0.163378764;-0.245068146;-0.261406022;-0.277743899;-0.285912837;-0.2908142;40;90;other_shallow_P1_sand;Kankaanpaa;-0.607406122
406;kankaanpaa_other_shallow_P1_vol_130_sand;-0.109258941;-0.163888411;-0.174814305;-0.185740199;-0.191203146;-0.194480915;40;130;other_shallow_P1_sand;Kankaanpaa;-0.524482051
407;kankaanpaa_other_shallow_P1_vol_175_sand;-0.434012585;-0.651018878;-0.694420136;-0.737821395;-0.759522024;-0.772542401;40;175;other_shallow_P1_sand;Kankaanpaa;-0.489788272
408;juva_other_shallow_P1_vol_45_sand;-0.068762858;-0.103144287;-0.110020573;-0.116896858;-0.120335001;-0.122397887;40;45;other_shallow_P1_sand;Juva;-0.375544315
409;juva_other_shallow_P1_vol_90_sand;-0.247574032;-0.371361048;-0.396118451;-0.420875854;-0.433254556;-0.440681777;40;90;other_shallow_P1_sand;Juva;-0.50890052
410;juva_other_shallow_P1_vol_130_sand;-0.369051774;-0.553577661;-0.590482838;-0.627388016;-0.645840604;-0.656912157;40;130;other_shallow_P1_sand;Juva;-0.328952271
411;juva_other_shallow_P1_vol_175_sand;-0.036331638;-0.054497457;-0.05813062;-0.061763784;-0.063580366;-0.064670315;40;175;other_shallow_P1_sand;Juva;-0.594181994
412;hyrynsalmi_other_shallow_P1_vol_0_sand;-0.052051237;-0.078076855;-0.083281979;-0.088487102;-0.091089664;-0.092651201;40;0;other_shallow_P1_sand;Hyrynsalmi;-0.678674035
413;ylitornio_other_shallow_P1_vol_0_sand;-0.362340095;-0.543510143;-0.579744152;-0.615978162;-0.634095166;-0.644965369;40;0;other_shallow_P1_sand;Ylitornio;-0.465731335
414;siikajoki_other_shallow_P1_vol_0_sand;-0.011730317;-0.017595475;-0.018768507;-0.019941538;-0.020528054;-0.020879963;40;0;other_shallow_P1_sand;Siikajoki;-0.411099617
415;ilomantsi_other_shallow_P1_vol_0_sand;-0.340131683;-0.510197524;-0.544210692;-0.578223861;-0.595230445;-0.605434395;40;0;other_shallow_P1_sand;Ilomantsi;-0.478933991
416;laihia_other_shallow_P1_vol_0_sand;-0.149812851;-0.224719277;-0.239700562;-0.254681847;-0.262172489;-0.266666875;40;0;other_shallow_P1_sand;Laihia;-0.712614671
417;viitasaari_other_shallow_P1_vol_0_sand;-0.190346762;-0.285520142;-0.304554819;-0.323589495;-0.333106833;-0.338817236;40;0;other_shallow_P1_sand;Viitasaari;-0.469303331
418;kankaanpaa_other_shallow_P1_vol_0_sand;-0.415538202;-0.623307303;-0.664861123;-0.706414943;-0.727191853;-0.739657999;40;0;other_shallow_P1_sand;Kankaanpaa;-0.467096825
419;juva_other_shallow_P1_vol_0_sand;-0.173112881;-0.259669322;-0.27698061;-0.294291898;-0.302947542;-0.308140928;40;0;other_shallow_P1_sand;Juva;-0.482775327
420;hyrynsalmi_other_shallow_P1_vol_45_sand_sarka_30;-0.33137213;-0.497058195;-0.530195408;-0.563332621;-0.579901228;-0.589842392;30;45;other_shallow_P1_sand;Hyrynsalmi;-0.30760313
421;hyrynsalmi_other_shallow_P1_vol_90_sand_sarka_30;-0.072385642;-0.108578463;-0.115817027;-0.123055591;-0.126674873;-0.128846443;30;90;other_shallow_P1_sand;Hyrynsalmi;-0.472511829
422;hyrynsalmi_other_shallow_P1_vol_130_sand_sarka_30;-0.42422349;-0.636335234;-0.678757583;-0.721179932;-0.742391107;-0.755117812;30;130;other_shallow_P1_sand;Hyrynsalmi;-0.350018712
423;hyrynsalmi_other_shallow_P1_vol_175_sand_sarka_30;-0.217461795;-0.326192693;-0.347938872;-0.369685052;-0.380558141;-0.387081995;30;175;other_shallow_P1_sand;Hyrynsalmi;-0.304877181
424;ylitornio_other_shallow_P1_vol_45_sand_sarka_30;-0.235648775;-0.353473162;-0.37703804;-0.400602917;-0.412385356;-0.419454819;30;45;other_shallow_P1_sand;Ylitornio;-0.520047314
425;ylitornio_other_shallow_P1_vol_90_sand_sarka_30;-0.071900238;-0.107850357;-0.115040381;-0.122230404;-0.125825416;-0.127982423;30;90;other_shallow_P1_sand;Ylitornio;-0.745309069
426;ylitornio_other_shallow_P1_vol_130_sand_sarka_30;-0.290639003;-0.435958504;-0.465022405;-0.494086305;-0.508618255;-0.517337425;30;130;other_shallow_P1_sand;Ylitornio;-0.488003063
427;ylitornio_other_shallow_P1_vol_175_sand_sarka_30;-0.088980185;-0.133470278;-0.142368297;-0.151266315;-0.155715324;-0.15838473;30;175;other_shallow_P1_sand;Ylitornio;-0.507333788
428;hyrynsalmi_other_shallow_P1_vol_45_sand_sarka_50;-0.091627975;-0.137441962;-0.14660476;-0.155767557;-0.160348956;-0.163097795;50;45;other_shallow_P1_sand;Hyrynsalmi;-0.739737913
429;hyrynsalmi_other_shallow_P1_vol_90_sand_sarka_50;-0.46351527;-0.695272905;-0.741624432;-0.787975959;-0.811151723;-0.825057181;50;90;other_shallow_P1_sand;Hyrynsalmi;-0.540232176
430;hyrynsalmi_other_shallow_P1_vol_130_sand_sarka_50;-0.326451965;-0.489677948;-0.522323144;-0.554968341;-0.571290939;-0.581084498;50;130;other_shallow_P1_sand;Hyrynsalmi;-0.758781889
431;hyrynsalmi_other_shallow_P1_vol_175_sand_sarka_50;-0.345036578;-0.517554867;-0.552058524;-0.586562182;-0.603814011;-0.614165108;50;175;other_shallow_P1_sand;Hyrynsalmi;-0.607907368
432;ylitornio_other_shallow_P1_vol_45_sand_sarka_50;-0.181834437;-0.272751655;-0.290935099;-0.309118542;-0.318210264;-0.323665297;50;45;other_shallow_P1_sand;Ylitornio;-0.484220042
433;ylitornio_other_shallow_P1_vol_90_sand_sarka_50;-0.189321231;-0.283981846;-0.302913969;-0.321846092;-0.331312154;-0.336991791;50;90;other_shallow_P1_sand;Ylitornio;-0.488519749
434;ylitornio_other_shallow_P1_vol_130_sand_sarka_50;-0.215303149;-0.322954723;-0.344485038;-0.366015353;-0.37678051;-0.383239604;50;130;other_shallow_P1_sand;Ylitornio;-0.627032938
435;ylitornio_other_shallow_P1_vol_175_sand_sarka_50;-0.034330572;-0.051495857;-0.054928914;-0.058361972;-0.0600785;-0.061108417;50;175;other_shallow_P1_sand;Ylitornio;-0.363139652
436;siikajoki_other_shallow_P1_vol_45_sand_sarka_30;-0.445393181;-0.668089771;-0.712629089;-0.757168407;-0.779438066;-0.792799861;30;45;other_shallow_P1_sand;Siikajoki;-0.386474749
437;siikajoki_other_shallow_P1_vol_90_sand_sarka_30;-0.136804826;-0.205207239;-0.218887722;-0.232568205;-0.239408446;-0.243512591;30;90;other_shallow_P1_sand;Siikajoki;-0.531637458
438;siikajoki_other_shallow_P1_vol_130_sand_sarka_30;-0.430904551;-0.646356826;-0.689447282;-0.732537737;-0.754082964;-0.767010101;30;130;other_shallow_P1_sand;Siikajoki;-0.641613817
439;siikajoki_other_shallow_P1_vol_175_sand_sarka_30;-0.364855447;-0.54728317;-0.583768715;-0.62025426;-0.638497032;-0.649442695;30;175;other_shallow_P1_sand;Siikajoki;-0.328046233
440;ilomantsi_other_shallow_P1_vol_45_sand_sarka_30;-0.259296369;-0.388944553;-0.41487419;-0.440803827;-0.453768645;-0.461547536;30;45;other_shallow_P1_sand;Ilomantsi;-0.63411132
441;ilomantsi_other_shallow_P1_vol_90_sand_sarka_30;-0.013159627;-0.01973944;-0.021055403;-0.022371365;-0.023029347;-0.023424135;30;90;other_shallow_P1_sand;Ilomantsi;-0.368208702
442;ilomantsi_other_shallow_P1_vol_130_sand_sarka_30;-0.180156211;-0.270234317;-0.288249938;-0.306265559;-0.31527337;-0.320678056;30;130;other_shallow_P1_sand;Ilomantsi;-0.353701546
443;ilomantsi_other_shallow_P1_vol_175_sand_sarka_30;-0.357767139;-0.536650708;-0.572427422;-0.608204135;-0.626092492;-0.636825507;30;175;other_shallow_P1_sand;Ilomantsi;-0.763001246
444;siikajoki_other_shallow_P1_vol_45_sand_sarka_50;-0.106836346;-0.16025452;-0.170938154;-0.181621789;-0.186963606;-0.190168697;50;45;other_shallow_P1_sand;Siikajoki;-0.707724199
445;siikajoki_other_shallow_P1_vol_90_sand_sarka_50;-0.419112352;-0.628668528;-0.670579764;-0.712490999;-0.733446616;-0.746019987;50;90;other_shallow_P1_sand;Siikajoki;-0.427089037
446;siikajoki_other_shallow_P1_vol_130_sand_sarka_50;-0.455899101;-0.683848651;-0.729438561;-0.775028471;-0.797823426;-0.811500399;50;130;other_shallow_P1_sand;Siikajoki;-0.624978811
447;siikajoki_other_shallow_P1_vol_175_sand_sarka_50;-0.465876653;-0.698814979;-0.745402644;-0.79199031;-0.815284142;-0.829260442;50;175;other_shallow_P1_sand;Siikajoki;-0.30959175
448;ilomantsi_other_shallow_P1_vol_45_sand_sarka_50;-0.22505803;-0.337587046;-0.360092849;-0.382598652;-0.393851553;-0.400603294;50;45;other_shallow_P1_sand;Ilomantsi;-0.380502991
